count,slon,slat,elon,elat
0.03333333333333333,121.55473146688279,31.219085527432,119.14883926701482,33.5753066555976
0.03333333333333333,118.28734075003153,33.94402828252428,120.16792897612919,33.35047639527646
0.03333333333333333,121.78586521534172,30.904323162982397,121.54422538740738,29.861110755092284
0.03333333333333333,121.43916459265331,31.38995652527607,121.54422538740738,29.861110755092284
0.03333333333333333,119.78971011501459,33.476381341056296,119.02276631330994,33.59329307642329
0.03333333333333333,119.56908244603106,34.19583817408397,119.02276631330994,33.59329307642329
0.03333333333333333,120.12590465822757,32.7299448767901,119.02276631330994,33.59329307642329
0.03333333333333333,119.00175415435913,32.68497882472587,119.02276631330994,33.59329307642329
0.03333333333333333,121.13448828786655,28.853871188853553,120.81930590360436,29.582321232294063
0.03333333333333333,121.17651260576817,31.89357630839544,121.7543469769155,31.057207740000777
0.03333333333333333,119.6426250023589,29.096687870000387,120.81930590360436,29.582321232294063
0.03333333333333333,121.64928618216143,31.812637414679823,121.2290430031452,31.030228108762238
0.03333333333333333,121.81738345376793,29.906076807156513,120.73525726780112,30.760431796376864
0.03333333333333333,122.12205975855471,30.01399533211066,121.7543469769155,31.057207740000777
0.03333333333333333,121.54422538740738,29.861110755092284,121.7543469769155,31.057207740000777
0.03333333333333333,120.46209920144057,32.54108745812034,120.12590465822757,32.7299448767901
0.03333333333333333,120.30450800930947,31.569820733532985,120.12590465822757,32.7299448767901
0.03333333333333333,119.00175415435913,32.68497882472587,119.15934534649023,32.2802843561478
0.03333333333333333,120.97689709573545,31.273044789909076,120.27298977088326,31.90256951880828
0.03333333333333333,119.44300949232618,32.20833867284504,121.44967067212872,31.255058369083383
0.03333333333333333,120.97689709573545,31.273044789909076,119.90527698924404,31.012241687936548
0.03333333333333333,120.30450800930947,31.569820733532985,119.90527698924404,31.012241687936548
0.03333333333333333,119.02276631330994,31.641766416835754,121.44967067212872,31.255058369083383
0.03333333333333333,119.8107222739654,31.37197010445038,121.44967067212872,31.255058369083383
0.03333333333333333,121.44967067212872,31.255058369083383,120.16792897612919,33.35047639527646
0.03333333333333333,120.48311136039138,30.08594101541343,121.32359771842385,30.751438585964017
0.03333333333333333,120.74576334727652,31.641766416835754,120.16792897612919,33.35047639527646
0.03333333333333333,121.4076463542271,29.67225333642252,121.2290430031452,31.030228108762238
0.03333333333333333,118.7601143264248,30.94029600463378,121.18701868524357,31.183112685780618
0.03333333333333333,119.70566147921133,30.229832382018962,121.18701868524357,31.183112685780618
0.03333333333333333,116.97408081560579,33.62926591807468,118.28734075003153,33.94402828252428
0.03333333333333333,119.18035750544104,34.600532642662024,118.28734075003153,33.94402828252428
0.03333333333333333,119.44300949232618,32.20833867284504,120.46209920144057,32.54108745812034
0.03333333333333333,118.7706204059002,32.046460885413815,121.18701868524357,31.183112685780618
0.03333333333333333,119.84224051239161,32.010488043762436,119.8212283534408,32.23531830408358
0.03333333333333333,120.27298977088326,31.90256951880828,121.18701868524357,31.183112685780618
0.03333333333333333,120.12590465822757,32.7299448767901,119.8212283534408,32.23531830408358
0.03333333333333333,120.30450800930947,31.569820733532985,120.55665391671921,32.388202881101954
0.03333333333333333,120.97689709573545,31.273044789909076,120.73525726780112,30.760431796376864
0.03333333333333333,116.34371604708143,34.429661644817955,116.53282547763874,33.26953750156085
0.03333333333333333,121.52321322845657,31.06620095041362,120.73525726780112,30.760431796376864
0.03333333333333333,118.36088330635937,31.71371210013852,116.50130723921251,31.7496849417899
0.03333333333333333,117.90912188891691,31.30002442114761,116.50130723921251,31.7496849417899
0.03333333333333333,120.29400192983407,30.184866329954733,119.95780738662107,30.544594746468565
0.03333333333333333,120.58817215514543,30.66150648183556,119.95780738662107,30.544594746468565
0.03333333333333333,120.73525726780112,30.760431796376864,119.95780738662107,30.544594746468565
0.03333333333333333,119.95780738662107,30.544594746468565,120.73525726780112,30.760431796376864
0.03333333333333333,120.16792897612919,33.35047639527646,117.18420240511391,34.26778385738673
0.03333333333333333,120.30450800930947,31.569820733532985,119.14883926701482,33.5753066555976
